state,county,county_fips,year,analyte_name,time_period,quarter,average_concentration,maximum_concentration,sdwa_limit,units,pws_id_number,pws_name,pws_primary_source_code,pws_population_served,pws_latitude,pws_longitude,over_limit_by
Colorado,Teller,08119,2009,Radium,Year,0,5.8,6.3,5,pCi/L,CO0160050,Alpine Village Llc,GW,80,39.03,-105.06,+1.3 pCi/L
Colorado,Baca,08009,2009,Radium,Year,0,5.7,5.7,5,pCi/L,CO0105800,Vilas Town Of,GW,147,37.38,-102.44,+0.7 pCi/L
Colorado,Teller,08119,2010,Radium,Year,0,7.3,7.3,5,pCi/L,CO0160050,Alpine Village Llc,GW,80,39.04,-105.06,+2.3 pCi/L
Colorado,Baca,08009,2010,Radium,Year,0,11,11.7,5,pCi/L,CO0105700,Two Buttes  Town Of,GW,58,37.56,-102.41,+6.7 pCi/L
Colorado,Baca,08009,2010,Radium,Year,0,5.2,5.2,5,pCi/L,CO0105800,Vilas Town Of,GW,147,37.39,-102.44,+0.2 pCi/L
Colorado,Otero,08089,2010,Radium,Year,0,6.1,9.4,5,pCi/L,CO0145090,Cheraw Town Of,GW,254,38.11,-103.5,+4.4 pCi/L
Colorado,Otero,08089,2010,Radium,Year,0,11.5,11.5,5,pCi/L,CO0145150,Eureka Wc,GW,498,37.94,-103.6,+6.5 pCi/L
Colorado,Otero,08089,2010,Radium,Year,0,15.7,15.7,5,pCi/L,CO0145180,Fayette Wc,GW,75,38,-103.86,+10.7 pCi/L
Colorado,Otero,08089,2010,Radium,Year,0,15.1,15.1,5,pCi/L,CO0145270,Hillside Tp,GWP,30,37.99,-103.59,+10.1 pCi/L
Colorado,Otero,08089,2010,Radium,Year,0,8.1,8.1,5,pCi/L,CO0145330,Holbrook Center Soft Wa,GW,51,38.1,-103.54,+3.1 pCi/L
Colorado,Otero,08089,2010,Radium,Year,0,22,22,5,pCi/L,CO0145540,Patterson Valley Wc,GW,120,38.06,-103.9,+17 pCi/L
Colorado,Otero,08089,2010,Radium,Year,0,7.4,7.4,5,pCi/L,CO0145630,North Holbrook Wc,GW,75,37.97,-103.72,+2.4 pCi/L
Colorado,Otero,08089,2010,Radium,Year,0,12,14.5,5,pCi/L,CO0145690,South Swink Wc,GW,600,37.98,-103.63,+9.5 pCi/L
Colorado,Otero,08089,2010,Radium,Year,0,6.9,6.9,5,pCi/L,CO0145720,Swink Town Of,GW,656,38.01,-103.59,+1.9 pCi/L
Colorado,Otero,08089,2010,Radium,Year,0,14.8,17.7,5,pCi/L,CO0145750,Valley Wc,GW,270,38.1,-103.42,+12.7 pCi/L
Colorado,Otero,08089,2010,Radium,Year,0,12.6,12.6,5,pCi/L,CO0145780,Vroman Wc,GW,125,38.07,-103.82,+7.6 pCi/L
Colorado,Otero,08089,2010,Radium,Year,0,5.2,6.6,5,pCi/L,CO0145810,West Grand Valley Wa,GW,100,37.96,-103.75,+1.6 pCi/L
Colorado,Gunnison,08051,2010,Radium,Year,0,7.6,7.6,5,pCi/L,CO0126117,Antelope Hills Assoc,GW,265,38.58,-106.99,+2.6 pCi/L
Colorado,Jefferson,08059,2010,Radium,Year,0,2,7.7,5,pCi/L,CO0130100,Mountain Wsd,GW,900,39.49,-105.29,+2.7 pCi/L
Colorado,El Paso,08041,2010,Radium,Year,0,5.2,6.9,5,pCi/L,CO0121550,Palmer Lake Mobile Home Ranch,GW,220,38.59,-104.57,+1.9 pCi/L
Colorado,Pueblo,08101,2010,Radium,Year,0,7,7,5,pCi/L,CO0151350,Mountain Shadows Mobile Estates,GW,100,38.17,-104.56,+2 pCi/L
Colorado,El Paso,08041,2011,Radium,Year,0,5,7.3,5,pCi/L,CO0121475,Monument Town Of,GW,1900,38.93,-104.31,+2.3 pCi/L
Colorado,El Paso,08041,2011,Radium,Year,0,5.4,6.5,5,pCi/L,CO0121550,Palmer Lake Mobile Home Ranch,GW,220,38.59,-104.57,+1.5 pCi/L
Colorado,Otero,08089,2011,Radium,Year,0,8.2,8.8,5,pCi/L,CO0145090,Cheraw Town Of,GW,254,38.11,-103.5,+3.8 pCi/L
Colorado,Otero,08089,2011,Radium,Year,0,7.7,7.7,5,pCi/L,CO0145120,East End Wa,GW,70,38.11,-103.48,+2.7 pCi/L
Colorado,Otero,08089,2011,Radium,Year,0,11.4,11.4,5,pCi/L,CO0145150,Eureka Wc,GW,498,37.93,-103.6,+6.4 pCi/L
Colorado,Otero,08089,2011,Radium,Year,0,14.9,14.9,5,pCi/L,CO0145180,Fayette Wc,GW,75,38,-103.85,+9.9 pCi/L
Colorado,Otero,08089,2011,Radium,Year,0,5.9,5.9,5,pCi/L,CO0145330,Holbrook Center Soft Wa,GW,51,38.1,-103.54,+0.9 pCi/L
Colorado,Otero,08089,2011,Radium,Year,0,24.1,24.1,5,pCi/L,CO0145540,Patterson Valley Wc,GW,120,38.07,-103.9,+19.1 pCi/L
Colorado,Otero,08089,2011,Radium,Year,0,10.5,10.5,5,pCi/L,CO0145630,North Holbrook Wc,GW,75,37.97,-103.72,+5.5 pCi/L
Colorado,Otero,08089,2011,Radium,Year,0,13.7,15.8,5,pCi/L,CO0145690,South Swink Wc,GW,600,37.97,-103.64,+10.8 pCi/L
Colorado,Otero,08089,2011,Radium,Year,0,7.4,7.4,5,pCi/L,CO0145720,Swink Town Of,GW,656,38,-103.59,+2.4 pCi/L
Colorado,Otero,08089,2011,Radium,Year,0,13.8,14.3,5,pCi/L,CO0145750,Valley Wc,GW,270,38.1,-103.42,+9.3 pCi/L
Colorado,Otero,08089,2011,Radium,Year,0,12.1,12.1,5,pCi/L,CO0145780,Vroman Wc,GW,125,38.07,-103.82,+7.1 pCi/L
Colorado,Baca,08009,2011,Radium,Year,0,11.7,11.7,5,pCi/L,CO0105700,Two Buttes  Town Of,GW,58,37.55,-102.41,+6.7 pCi/L
Colorado,Gunnison,08051,2011,Radium,Year,0,7.5,7.5,5,pCi/L,CO0126117,Antelope Hills Assoc,GW,265,38.57,-106.99,+2.5 pCi/L
Colorado,Jefferson,08059,2011,Radium,Year,0,8.9,8.9,5,pCi/L,CO0130045,Hidden Valley Mutual Wc,GW,155,39.24,-105.33,+3.9 pCi/L
Colorado,Pueblo,08101,2011,Radium,Year,0,5.7,5.7,5,pCi/L,CO0151350,Mountain Shadows Mobile Estates,GW,100,38.18,-104.56,+0.7 pCi/L
Colorado,Teller,08119,2011,Radium,Year,0,5.9,5.9,5,pCi/L,CO0160050,Alpine Village Llc,GW,80,39.04,-105.07,+0.9 pCi/L
Colorado,Larimer,08069,2011,Radium,Year,0,2.2,6.8,5,pCi/L,CO0235685,Shambhala Mountain Center,GU,76,40.74,-105.54,+1.8 pCi/L
Colorado,Baca,08009,2000,Radium,Year,0,14.1,15.7,5,pCi/L,CO0105700,Two Buttes  Town Of,GW,58,37.56,-102.4,+10.7 pCi/L
Colorado,Jefferson,08059,2000,Radium,Year,0,14.5,24,5,pCi/L,CO0130075,Ken Caryl West Ranch Wd,GW,140,39.38,-105.19,+19 pCi/L
Colorado,Otero,08089,2000,Radium,Year,0,15.5,15.5,5,pCi/L,CO0145180,Fayette Wc,GW,75,38,-103.86,+10.5 pCi/L
Colorado,Otero,08089,2000,Radium,Year,0,19.9,19.9,5,pCi/L,CO0145270,Hillside Tp,GWP,30,37.99,-103.58,+14.9 pCi/L
Colorado,Otero,08089,2000,Radium,Year,0,6.2,7.1,5,pCi/L,CO0145480,Newdale Grand Valley Wc,GW,458,37.96,-103.82,+2.1 pCi/L
Colorado,Otero,08089,2000,Radium,Year,0,22.5,25.9,5,pCi/L,CO0145540,Patterson Valley Wc,GW,120,38.06,-103.9,+20.9 pCi/L
Colorado,Otero,08089,2000,Radium,Year,0,15.7,20,5,pCi/L,CO0145690,South Swink Wc,GW,600,37.97,-103.63,+15 pCi/L
Colorado,Otero,08089,2000,Radium,Year,0,18,18,5,pCi/L,CO0145750,Valley Wc,GW,270,38.1,-103.43,+13 pCi/L
Colorado,Otero,08089,2000,Radium,Year,0,13.3,14,5,pCi/L,CO0145780,Vroman Wc,GW,125,38.07,-103.83,+9 pCi/L
Colorado,Otero,08089,2000,Radium,Year,0,7.3,9,5,pCi/L,CO0145810,West Grand Valley Wa,GW,100,37.97,-103.75,+4 pCi/L
Colorado,Prowers,08099,2000,Radium,Year,0,15.3,15.3,5,pCi/L,CO0150700,Lamar City Of,GW,8600,37.9,-102.56,+10.3 pCi/L
Colorado,Jefferson,08059,2001,Radium,Year,0,5.3,6.9,5,pCi/L,CO0130055,Idledale Wsd,GW,350,39.66,-105.25,+1.9 pCi/L
Colorado,Jefferson,08059,2001,Radium,Year,0,22,52,5,pCi/L,CO0130075,Ken Caryl West Ranch Wd,GW,140,39.39,-105.19,+47 pCi/L
Colorado,Otero,08089,2001,Radium,Year,0,11,11,5,pCi/L,CO0145120,East End Wa,GW,70,38.11,-103.48,+6 pCi/L
Colorado,Otero,08089,2001,Radium,Year,0,11.4,11.4,5,pCi/L,CO0145180,Fayette Wc,GW,75,38,-103.86,+6.4 pCi/L
Colorado,Otero,08089,2001,Radium,Year,0,31.5,32,5,pCi/L,CO0145360,Homestead Improvement Association Inc,GWP,65,37.96,-103.58,+27 pCi/L
Colorado,Otero,08089,2001,Radium,Year,0,8.4,10.4,5,pCi/L,CO0145480,Newdale Grand Valley Wc,GW,458,37.97,-103.82,+5.4 pCi/L
Colorado,Otero,08089,2001,Radium,Year,0,19.9,23.7,5,pCi/L,CO0145540,Patterson Valley Wc,GW,120,38.06,-103.9,+18.7 pCi/L
Colorado,Otero,08089,2001,Radium,Year,0,16.5,20.3,5,pCi/L,CO0145690,South Swink Wc,GW,600,37.97,-103.63,+15.3 pCi/L
Colorado,Otero,08089,2001,Radium,Year,0,14.3,20,5,pCi/L,CO0145750,Valley Wc,GW,270,38.1,-103.42,+15 pCi/L
Colorado,Otero,08089,2001,Radium,Year,0,12.5,14,5,pCi/L,CO0145780,Vroman Wc,GW,125,38.08,-103.83,+9 pCi/L
Colorado,Otero,08089,2001,Radium,Year,0,6.7,7.6,5,pCi/L,CO0145810,West Grand Valley Wa,GW,100,37.97,-103.75,+2.6 pCi/L
Colorado,Jefferson,08059,2002,Radium,Year,0,11.6,290,5,pCi/L,CO0130075,Ken Caryl West Ranch Wd,GW,140,39.39,-105.19,+285 pCi/L
Colorado,Otero,08089,2002,Radium,Year,0,17.7,24,5,pCi/L,CO0145150,Eureka Wc,GW,498,37.94,-103.6,+19 pCi/L
Colorado,Otero,08089,2002,Radium,Year,0,16.6,19.8,5,pCi/L,CO0145180,Fayette Wc,GW,75,38,-103.85,+14.8 pCi/L
Colorado,Otero,08089,2002,Radium,Year,0,13.2,13.4,5,pCi/L,CO0145240,Hancock Wc,GWP,0,37.95,-103.62,+8.4 pCi/L
Colorado,Otero,08089,2002,Radium,Year,0,6.1,6.1,5,pCi/L,CO0145300,Hilltop Wc,GW,285,38.03,-103.71,+1.1 pCi/L
Colorado,Otero,08089,2002,Radium,Year,0,30,30,5,pCi/L,CO0145360,Homestead Improvement Association Inc,GWP,65,37.96,-103.58,+25 pCi/L
Colorado,Otero,08089,2002,Radium,Year,0,10.8,12.6,5,pCi/L,CO0145450,Manzanola Town Of,GW,497,37.94,-103.45,+7.6 pCi/L
Colorado,Otero,08089,2002,Radium,Year,0,4.8,5.6,5,pCi/L,CO0145480,Newdale Grand Valley Wc,GW,458,37.96,-103.82,+0.6 pCi/L
Colorado,Otero,08089,2002,Radium,Year,0,24.9,28.3,5,pCi/L,CO0145540,Patterson Valley Wc,GW,120,38.07,-103.9,+23.3 pCi/L
Colorado,Otero,08089,2002,Radium,Year,0,15.2,19,5,pCi/L,CO0145690,South Swink Wc,GW,600,37.98,-103.63,+14 pCi/L
Colorado,Otero,08089,2002,Radium,Year,0,13.1,18,5,pCi/L,CO0145750,Valley Wc,GW,270,38.1,-103.42,+13 pCi/L
Colorado,Otero,08089,2002,Radium,Year,0,11.3,13,5,pCi/L,CO0145780,Vroman Wc,GW,125,38.07,-103.82,+8 pCi/L
Colorado,Otero,08089,2002,Radium,Year,0,7.3,8,5,pCi/L,CO0145810,West Grand Valley Wa,GW,100,37.96,-103.75,+3 pCi/L
Colorado,Baca,08009,2002,Radium,Year,0,8,8,5,pCi/L,CO0105700,Two Buttes  Town Of,GW,58,37.56,-102.4,+3 pCi/L
Colorado,Douglas,08035,2002,Radium,Year,0,6.1,7.3,5,pCi/L,CO0118030,Larkspur Town Of,GW,275,39.36,-105.11,+2.3 pCi/L
Colorado,Teller,08119,2002,Radium,Year,0,6.4,6.4,5,pCi/L,CO0160450,Rosewood Hills Property Hoa,GW,198,38.97,-105.08,+1.4 pCi/L
Colorado,Gunnison,08051,2003,Radium,Year,0,9.2,9.2,5,pCi/L,CO0126117,Antelope Hills Assoc,GW,265,38.58,-106.99,+4.2 pCi/L
Colorado,Jefferson,08059,2003,Radium,Year,0,9.3,22.4,5,pCi/L,CO0130075,Ken Caryl West Ranch Wd,GW,140,39.39,-105.18,+17.4 pCi/L
Colorado,Jefferson,08059,2003,Radium,Year,0,4.2,9,5,pCi/L,CO0130115,Park Wc Wonderview,GW,100,39.36,-105.31,+4 pCi/L
Colorado,Baca,08009,2003,Radium,Year,0,8.7,11,5,pCi/L,CO0105700,Two Buttes  Town Of,GW,58,37.56,-102.4,+6 pCi/L
Colorado,Baca,08009,2003,Radium,Year,0,6,6,5,pCi/L,CO0105800,Vilas Town Of,GW,147,37.38,-102.44,+1 pCi/L
Colorado,Douglas,08035,2003,Radium,Year,0,5.7,6,5,pCi/L,CO0118030,Larkspur Town Of,GW,275,39.37,-105.11,+1 pCi/L
Colorado,Otero,08089,2003,Radium,Year,0,10.6,11.8,5,pCi/L,CO0145450,Manzanola Town Of,GW,497,37.94,-103.45,+6.8 pCi/L
Colorado,Otero,08089,2003,Radium,Year,0,5.8,8,5,pCi/L,CO0145480,Newdale Grand Valley Wc,GW,458,37.96,-103.82,+3 pCi/L
Colorado,Otero,08089,2003,Radium,Year,0,16.9,16.9,5,pCi/L,CO0145540,Patterson Valley Wc,GW,120,38.06,-103.9,+11.9 pCi/L
Colorado,Otero,08089,2003,Radium,Year,0,9,9,5,pCi/L,CO0145570,Riverside Wc,GW,90,38.05,-103.63,+4 pCi/L
Colorado,Otero,08089,2003,Radium,Year,0,16.7,23,5,pCi/L,CO0145690,South Swink Wc,GW,600,37.98,-103.63,+18 pCi/L
Colorado,Otero,08089,2003,Radium,Year,0,7,7,5,pCi/L,CO0145720,Swink Town Of,GW,656,38,-103.59,+2 pCi/L
Colorado,Otero,08089,2003,Radium,Year,0,11.5,14.1,5,pCi/L,CO0145750,Valley Wc,GW,270,38.1,-103.42,+9.1 pCi/L
Colorado,Otero,08089,2003,Radium,Year,0,11.2,12.1,5,pCi/L,CO0145780,Vroman Wc,GW,125,38.07,-103.83,+7.1 pCi/L
Colorado,Otero,08089,2003,Radium,Year,0,6.9,10,5,pCi/L,CO0145810,West Grand Valley Wa,GW,100,37.96,-103.75,+5 pCi/L
Colorado,Prowers,08099,2003,Radium,Year,0,14.5,16,5,pCi/L,CO0150900,Wiley Town Of,GW,580,38.15,-102.71,+11 pCi/L
Colorado,Pueblo,08101,2003,Radium,Year,0,5.8,5.8,5,pCi/L,CO0151350,Mountain Shadows Mobile Estates,GW,100,38.18,-104.56,+0.8 pCi/L
Colorado,Otero,08089,2003,Radium,Year,0,3.8,8,5,pCi/L,CO0145060,Bents Fort Wc,GW,700,38.01,-103.55,+3 pCi/L
Colorado,Otero,08089,2003,Radium,Year,0,10,10,5,pCi/L,CO0145090,Cheraw Town Of,GW,254,38.11,-103.5,+5 pCi/L
Colorado,Otero,08089,2003,Radium,Year,0,16.2,19.2,5,pCi/L,CO0145150,Eureka Wc,GW,498,37.93,-103.6,+14.2 pCi/L
Colorado,Otero,08089,2003,Radium,Year,0,14.1,14.2,5,pCi/L,CO0145180,Fayette Wc,GW,75,38,-103.86,+9.2 pCi/L
Colorado,Otero,08089,2003,Radium,Year,0,11.2,11.4,5,pCi/L,CO0145240,Hancock Wc,GWP,0,37.95,-103.62,+6.4 pCi/L
Colorado,Otero,08089,2003,Radium,Year,0,16.7,16.7,5,pCi/L,CO0145270,Hillside Tp,GWP,30,37.99,-103.59,+11.7 pCi/L
Colorado,Otero,08089,2003,Radium,Year,0,5.6,6.5,5,pCi/L,CO0145300,Hilltop Wc,GW,285,38.03,-103.71,+1.5 pCi/L
Colorado,Otero,08089,2003,Radium,Year,0,8,8,5,pCi/L,CO0145330,Holbrook Center Soft Wa,GW,51,38.1,-103.54,+3 pCi/L
Colorado,Otero,08089,2003,Radium,Year,0,31,31,5,pCi/L,CO0145360,Homestead Improvement Association Inc,GWP,65,37.97,-103.57,+26 pCi/L
Colorado,Baca,08009,2004,Radium,Year,0,11.1,11.6,5,pCi/L,CO0105700,Two Buttes  Town Of,GW,58,37.55,-102.41,+6.6 pCi/L
Colorado,Chaffee,08015,2004,Radium,Year,0,2,10,5,pCi/L,CO0108650,Poncha Springs Town Of,GW,474,38.51,-106.08,+5 pCi/L
Colorado,Gunnison,08051,2004,Radium,Year,0,5.5,9,5,pCi/L,CO0126117,Antelope Hills Assoc,GW,265,38.58,-106.99,+4 pCi/L
Colorado,Jackson,08057,2004,Radium,Year,0,1.7,10,5,pCi/L,CO0129834,Walden Town Of,SW,750,40.73,-106.26,+5 pCi/L
Colorado,Jefferson,08059,2004,Radium,Year,0,17.6,327,5,pCi/L,CO0130050,Homestead Wc,SW,700,39.56,-105.25,+322 pCi/L
Colorado,Jefferson,08059,2004,Radium,Year,0,3.1,6.9,5,pCi/L,CO0130055,Idledale Wsd,GW,350,39.66,-105.24,+1.9 pCi/L
Colorado,Jefferson,08059,2004,Radium,Year,0,2.6,10,5,pCi/L,CO0130100,Mountain Wsd,GW,900,39.49,-105.28,+5 pCi/L
Colorado,Otero,08089,2004,Radium,Year,0,4.2,7.6,5,pCi/L,CO0145030,Beehive Wc No1,GW,154,38.1,-103.52,+2.6 pCi/L
Colorado,Otero,08089,2004,Radium,Year,0,4.5,6.3,5,pCi/L,CO0145060,Bents Fort Wc,GW,700,38.01,-103.55,+1.3 pCi/L
Colorado,Otero,08089,2004,Radium,Year,0,5.2,7.4,5,pCi/L,CO0145090,Cheraw Town Of,GW,254,38.11,-103.5,+2.4 pCi/L
Colorado,Otero,08089,2004,Radium,Year,0,6,6,5,pCi/L,CO0145120,East End Wa,GW,70,38.11,-103.48,+1 pCi/L
Colorado,Otero,08089,2004,Radium,Year,0,12.2,12.2,5,pCi/L,CO0145150,Eureka Wc,GW,498,37.93,-103.6,+7.2 pCi/L
Colorado,Otero,08089,2004,Radium,Year,0,13.5,14.3,5,pCi/L,CO0145180,Fayette Wc,GW,75,38,-103.86,+9.3 pCi/L
Colorado,Otero,08089,2004,Radium,Year,0,5.9,5.9,5,pCi/L,CO0145240,Hancock Wc,GWP,0,37.95,-103.62,+0.9 pCi/L
Colorado,Otero,08089,2004,Radium,Year,0,6,6,5,pCi/L,CO0145270,Hillside Tp,GWP,30,37.99,-103.58,+1 pCi/L
Colorado,Otero,08089,2004,Radium,Year,0,9.3,9.3,5,pCi/L,CO0145330,Holbrook Center Soft Wa,GW,51,38.1,-103.53,+4.3 pCi/L
Colorado,Otero,08089,2004,Radium,Year,0,40.3,40.3,5,pCi/L,CO0145360,Homestead Improvement Association Inc,GWP,65,37.96,-103.58,+35.3 pCi/L
Colorado,Otero,08089,2004,Radium,Year,0,3.6,5.8,5,pCi/L,CO0145450,Manzanola Town Of,GW,497,37.94,-103.46,+0.8 pCi/L
Colorado,Otero,08089,2004,Radium,Year,0,3.6,5.3,5,pCi/L,CO0145480,Newdale Grand Valley Wc,GW,458,37.96,-103.82,+0.3 pCi/L
Colorado,Otero,08089,2004,Radium,Year,0,25,25,5,pCi/L,CO0145540,Patterson Valley Wc,GW,120,38.06,-103.9,+20 pCi/L
Colorado,Otero,08089,2004,Radium,Year,0,7,7.7,5,pCi/L,CO0145630,North Holbrook Wc,GW,75,37.97,-103.72,+2.7 pCi/L
Colorado,Otero,08089,2004,Radium,Year,0,17.6,21.4,5,pCi/L,CO0145690,South Swink Wc,GW,600,37.97,-103.63,+16.4 pCi/L
Colorado,Otero,08089,2004,Radium,Year,0,5.6,6,5,pCi/L,CO0145720,Swink Town Of,GW,656,38.01,-103.59,+1 pCi/L
Colorado,Otero,08089,2004,Radium,Year,0,13.1,14.2,5,pCi/L,CO0145750,Valley Wc,GW,270,38.1,-103.42,+9.2 pCi/L
Colorado,Otero,08089,2004,Radium,Year,0,12.2,12.6,5,pCi/L,CO0145780,Vroman Wc,GW,125,38.07,-103.83,+7.6 pCi/L
Colorado,Otero,08089,2004,Radium,Year,0,5,5.4,5,pCi/L,CO0145810,West Grand Valley Wa,GW,100,37.97,-103.75,+0.4 pCi/L
Colorado,Park,08093,2004,Radium,Year,0,9.1,11.4,5,pCi/L,CO0147040,Redhill Forest Pow Aca,GW,125,39.17,-105.94,+6.4 pCi/L
Colorado,Prowers,08099,2004,Radium,Year,0,5.4,5.4,5,pCi/L,CO0150100,A And B Wa Inc,GW,100,37.91,-102.24,+0.4 pCi/L
Colorado,Prowers,08099,2004,Radium,Year,0,6.4,6.4,5,pCi/L,CO0150900,Wiley Town Of,GW,580,38.15,-102.71,+1.4 pCi/L
Colorado,Pueblo,08101,2004,Radium,Year,0,5.9,6.3,5,pCi/L,CO0151350,Mountain Shadows Mobile Estates,GW,100,38.17,-104.56,+1.3 pCi/L
Colorado,Douglas,08035,2004,Radium,Year,0,5.7,5.7,5,pCi/L,CO0118030,Larkspur Town Of,GW,275,39.36,-105.11,+0.7 pCi/L
Colorado,Douglas,08035,2004,Radium,Year,0,5.2,5.2,5,pCi/L,CO0118040,Parker Wsd,GW,40500,39.4,-104.97,+0.2 pCi/L
Colorado,Douglas,08035,2004,Radium,Year,0,2.1,8,5,pCi/L,CO0118045,Perry Park Wsd,GU,3315,39.24,-104.9,+3 pCi/L
Colorado,Elbert,08039,2004,Radium,Year,0,1.4,12,5,pCi/L,CO0120025,Simla Town Of,GW,913,39.14,-104.07,+7 pCi/L
Colorado,Jefferson,08059,2005,Radium,Year,0,3.9,6.9,5,pCi/L,CO0130005,Blue Mountain Wd,GW,300,39.87,-105.28,+1.9 pCi/L
Colorado,Baca,08009,2013,Radium,Year,0,8,8,5,pCi/L,CO0105800,Vilas Town Of,GW,147,37.38,-102.45,+3 pCi/L
Colorado,Bent,08011,2013,Radium,Year,0,4.9,5.6,5,pCi/L,CO0106200,Hasty Wc,GW,273,37.98,-103.15,+0.6 pCi/L
Colorado,Douglas,08035,2013,Radium,Year,0,7.75,8.7,5,pCi/L,CO0118050,Ponderosa Retreat And Conference Ctr,GW,116,39.22,-104.88,+3.7 pCi/L
Colorado,Jefferson,08059,2013,Radium,Year,0,5.86,6.9,5,pCi/L,CO0130045,Hidden Valley Mutual Wc,GW,155,39.24,-105.32,+1.9 pCi/L
Colorado,Otero,08089,2013,Radium,Year,0,4.63,7.4,5,pCi/L,CO0145030,Beehive Wc No1,GW,154,38.11,-103.52,+2.4 pCi/L
Colorado,Otero,08089,2013,Radium,Year,0,17.6,17.6,5,pCi/L,CO0145150,Eureka Wc,GW,498,37.94,-103.6,+12.6 pCi/L
Colorado,Otero,08089,2013,Radium,Year,0,15.8,15.8,5,pCi/L,CO0145180,Fayette Wc,GW,75,38.01,-103.86,+10.8 pCi/L
Colorado,Otero,08089,2013,Radium,Year,0,8.6,8.6,5,pCi/L,CO0145330,Holbrook Center Soft Wa,GW,51,38.11,-103.54,+3.6 pCi/L
Colorado,Otero,08089,2013,Radium,Year,0,3,5.4,5,pCi/L,CO0145480,Newdale Grand Valley Wc,GW,458,37.96,-103.82,+0.4 pCi/L
Colorado,Otero,08089,2013,Radium,Year,0,20.3,20.3,5,pCi/L,CO0145540,Patterson Valley Wc,GW,120,38.06,-103.9,+15.3 pCi/L
Colorado,Otero,08089,2013,Radium,Year,0,6.9,6.9,5,pCi/L,CO0145570,Riverside Wc,GW,90,38.05,-103.62,+1.9 pCi/L
Colorado,Otero,08089,2013,Radium,Year,0,8.7,8.7,5,pCi/L,CO0145630,North Holbrook Wc,GW,75,37.97,-103.72,+3.7 pCi/L
Colorado,Otero,08089,2013,Radium,Year,0,5.4,5.4,5,pCi/L,CO0145660,South Side Wa,GW,48,38.11,-103.48,+0.4 pCi/L
Colorado,Otero,08089,2013,Radium,Year,0,15.95,18.8,5,pCi/L,CO0145690,South Swink Wc,GW,600,37.97,-103.63,+13.8 pCi/L
Colorado,Otero,08089,2013,Radium,Year,0,6,6,5,pCi/L,CO0145720,Swink Town Of,GW,656,38,-103.59,+1 pCi/L
Colorado,Otero,08089,2013,Radium,Year,0,12.35,13,5,pCi/L,CO0145750,Valley Wc,GW,270,38.11,-103.42,+8 pCi/L
Colorado,Otero,08089,2013,Radium,Year,0,14.1,14.1,5,pCi/L,CO0145780,Vroman Wc,GW,125,38.07,-103.83,+9.1 pCi/L
Colorado,Prowers,08099,2013,Radium,Year,0,4.87,5.3,5,pCi/L,CO0150600,Holly Town Of,GW,900,38.06,-102.11,+0.3 pCi/L
Colorado,Prowers,08099,2013,Radium,Year,0,10.64,18.3,5,pCi/L,CO0150800,May Valley Wa,GW,1500,37.91,-102.33,+13.3 pCi/L
Colorado,Prowers,08099,2013,Radium,Year,0,5.2,5.2,5,pCi/L,CO0150900,Wiley Town Of,GW,580,38.15,-102.7,+0.2 pCi/L
Colorado,Pueblo,08101,2013,Radium,Year,0,9.5,10,5,pCi/L,CO0151350,Mountain Shadows Mobile Estates,GW,100,38.18,-104.57,+5 pCi/L
Colorado,Teller,08119,2013,Radium,Year,0,6.5,6.5,5,pCi/L,CO0160050,Alpine Village Llc,GW,80,39.03,-105.06,+1.5 pCi/L
Colorado,Pueblo,08101,2013,Radium,Year,0,10.41,10.7,5,pCi/L,CO0251743,Signal Mountain Ranch Property Owners Wc,GW,33,38.06,-104.95,+5.7 pCi/L
Colorado,Baca,08009,2014,Radium,Year,0,6,6,5,pCi/L,CO0105800,Vilas Town Of,GW,147,37.39,-102.44,+1 pCi/L
Colorado,Bent,08011,2014,Radium,Year,0,4.3,5.3,5,pCi/L,CO0106200,Hasty Wc,GW,273,37.98,-103.15,+0.3 pCi/L
Colorado,Douglas,08035,2014,Radium,Year,0,3,6.5,5,pCi/L,CO0118050,Ponderosa Retreat And Conference Ctr,GW,116,39.22,-104.88,+1.5 pCi/L
Colorado,Jefferson,08059,2014,Radium,Year,0,5.05,6.5,5,pCi/L,CO0130045,Hidden Valley Mutual Wc,GW,155,39.24,-105.31,+1.5 pCi/L
Colorado,Otero,08089,2014,Radium,Year,0,4.6,5.5,5,pCi/L,CO0145030,Beehive Wc No1,GW,154,38.1,-103.52,+0.5 pCi/L
Colorado,Otero,08089,2014,Radium,Year,0,7.6,7.6,5,pCi/L,CO0145090,Cheraw Town Of,GW,254,38.11,-103.5,+2.6 pCi/L
Colorado,Otero,08089,2014,Radium,Year,0,14.6,14.6,5,pCi/L,CO0145150,Eureka Wc,GW,498,37.93,-103.6,+9.6 pCi/L
Colorado,Otero,08089,2014,Radium,Year,0,18,18,5,pCi/L,CO0145180,Fayette Wc,GW,75,38,-103.86,+13 pCi/L
Colorado,Otero,08089,2014,Radium,Year,0,7.9,7.9,5,pCi/L,CO0145330,Holbrook Center Soft Wa,GW,51,38.1,-103.53,+2.9 pCi/L
Colorado,Otero,08089,2014,Radium,Year,0,4.67,5.7,5,pCi/L,CO0145450,Manzanola Town Of,GW,497,37.94,-103.46,+0.7 pCi/L
Colorado,Otero,08089,2014,Radium,Year,0,22.8,22.8,5,pCi/L,CO0145540,Patterson Valley Wc,GW,120,38.06,-103.9,+17.8 pCi/L
